eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
20.41776657104492,38.1640625,20.41776657104492,12.2044780254364,2.6712450981140137,-0.0399575605988502,0,16.346574783325195,10487.953662026692,58.5418701171875,38.1640625,12.2044780254364,1694115215.0282009,,,,,,,,8,sac,hopper
5.335461616516113,1000.0,5.335461616516113,1.0678346157073977,42.9556770324707,-0.7326057553291321,421760,102.8218457698822,119868.749446004,1004.602783203125,1000.0,13.2723126411438,1694115301.503472,-1050.259521484375,0.7919748425483704,215040.015625,283.2158203125,85.40363717079163,5319.912237351805,0.0335099883377552,8,sac,hopper
669.74755859375,312.734375,669.74755859375,1.0827791690826416,515.2039794921875,-0.3824056684970855,835328,168.92224645614624,118214.31706009353,982.099609375,312.734375,14.35509181022644,1694115367.6038723,-1677.6151123046875,0.708713948726654,628608.0,296.6044006347656,150.41574454307556,6361.399694856114,-0.0009313261834904,8,sac,hopper
695.660888671875,312.0390625,695.660888671875,1.0620684623718262,564.2825927734375,-0.3860668838024139,1248896,235.3550608158112,120519.53761450424,1007.3138427734376,312.0390625,15.417160272598268,1694115434.036687,-1887.1903076171875,0.7163092494010925,993630.5625,246.7059631347656,215.7816047668457,6326.972498858157,0.0008868668810464,8,sac,hopper
786.0592651367188,319.5078125,786.0592651367188,1.0718722343444824,686.34521484375,-0.4455066919326782,1662464,300.54550218582153,119417.21774170228,1105.1217041015625,319.5078125,16.48903250694275,1694115499.2271285,-2049.2548828125,0.6887186169624329,1048576.0,211.15386962890625,279.8950035572052,6450.570517284552,-0.000797637971118,8,sac,hopper
969.0059814453124,571.4375,969.0059814453124,1.0292773246765137,1772.5670166015625,-0.6774392127990723,2076032,365.6985936164856,124359.09830251869,1539.765869140625,571.4375,17.518309831619263,1694115564.3802197,-2207.856689453125,0.7531608939170837,1048576.0,348.8968505859375,344.0137691497803,6450.030598341572,-0.0002620837185531,8,sac,hopper
1329.3560791015625,678.78125,1329.3560791015625,1.020987033843994,2921.703369140625,-0.7670120000839233,2489600,428.2447555065155,125368.8790915226,2007.370361328125,678.78125,18.539296865463257,1694115626.9263816,-2210.176025390625,0.8126769065856934,1048576.0,525.1336059570312,405.5340826511383,6722.462491854348,0.0001104116381611,8,sac,hopper
1307.6763916015625,674.1328125,1307.6763916015625,1.0679497718811035,2968.37548828125,-0.7443674802780151,2903168,490.9960465431213,119855.82409417888,1981.0648193359373,674.1328125,19.60724663734436,1694115689.6776726,-2445.849609375,0.7912161946296692,1048576.0,396.9617919921875,467.2123022079468,6705.2519182899705,0.0005874183261767,8,sac,hopper
1136.435791015625,556.6875,1136.435791015625,1.058366060256958,2101.3212890625,-0.6800011396408081,3316736,556.2298226356506,120941.1420174634,1692.4434814453125,556.6875,20.66561269760132,1694115754.9114487,-2720.77880859375,0.723190188407898,1048576.0,364.6954040527344,531.3826704025269,6444.843806193566,0.0004044569504912,8,sac,hopper
1309.801513671875,969.9296875,1309.801513671875,1.0598690509796145,4968.7802734375,-1.141418695449829,3730304,621.3465831279755,120769.63647697076,2278.590087890625,969.9296875,21.725481748580933,1694115820.0282092,-2856.793701171875,0.7638022303581238,1048576.0,421.9278259277344,595.4345002174377,6456.77104299874,-0.0008763634250499,8,sac,hopper
1344.756591796875,771.8828125,1344.756591796875,1.053513526916504,3553.3818359375,-0.8438048362731934,4143872,686.0211799144745,121498.20266156356,2115.79541015625,771.8828125,22.77899527549744,1694115884.702806,-2826.49560546875,0.8439833521842957,1048576.0,492.5963439941406,659.0508105754852,6500.974320458739,-0.0001316015986958,8,sac,hopper
1057.0599365234375,875.4921875,1057.0599365234375,1.0568900108337402,3855.930419921875,-0.9162920713424684,4557440,751.1664953231812,121110.04805412596,1931.635986328125,875.4921875,23.835885286331177,1694115949.8481214,-2725.97607421875,0.8194718360900879,1048576.0,480.7579040527344,723.1346709728241,6453.543800822176,0.0001109460717998,8,sac,hopper
1078.798095703125,978.921875,1078.798095703125,1.1021389961242676,4036.15185546875,-0.9755780696868896,4971008,817.409024477005,116137.8015387524,2056.74462890625,978.921875,24.938024282455444,1694116016.0906506,-2749.30615234375,0.7473462820053101,1048576.0,370.1184387207031,788.2676746845245,6349.592010689152,0.0002898246457334,8,sac,hopper
1223.114990234375,992.9375,1223.114990234375,1.031712770462036,4736.689453125,-0.9767375588417052,5384576,880.0116837024689,124065.53806896976,2215.07568359375,992.9375,25.96973705291748,1694116078.6933098,-2826.0205078125,0.6283971667289734,1048576.0,308.0184936523437,849.8338968753815,6717.449687231549,0.0006779080722481,8,sac,hopper
1130.987060546875,996.46875,1130.987060546875,1.0246121883392334,4401.88623046875,-0.9064842462539672,5798144,942.8135406970978,124925.31462803677,2126.54931640625,996.46875,26.994349241256717,1694116141.4951668,-2891.148193359375,0.6357946395874023,1048576.0,382.9005126953125,911.6062860488892,6695.030021234257,0.0005096616223454,8,sac,hopper
1113.083251953125,996.15625,1113.083251953125,1.083524227142334,4343.5712890625,-0.9786137342453004,6211712,1005.7881078720092,118133.02997163686,2108.26123046875,996.15625,28.077873468399048,1694116204.469734,-3001.892333984375,0.5136390924453735,1048576.0,278.4672546386719,973.4922749996184,6682.740423349505,0.0004452903522178,8,sac,hopper
1169.488525390625,988.796875,1169.488525390625,1.0366156101226809,4565.0439453125,-0.8899476528167725,6625280,1070.530199766159,123478.75022338468,2157.3955078125,988.796875,29.11448907852173,1694116269.2118258,-3103.577392578125,0.491037368774414,1048576.0,234.57179260253903,1037.1930947303772,6492.34973345726,-0.0001014466324704,8,sac,hopper
1308.4150390625,947.71875,1308.4150390625,1.0261266231536863,4751.1337890625,-0.8776452541351318,7038848,1133.529108762741,124740.9404568475,2255.256103515625,947.71875,30.14061570167541,1694116332.2107348,-3129.54150390625,0.5058417320251465,1048576.0,218.7564697265625,1099.161300420761,6673.874051902339,-0.0003292714536655,8,sac,hopper
1208.9796142578125,968.375,1208.9796142578125,1.0682616233825684,4431.30029296875,-0.9263154864311218,7452416,1196.5233895778656,119820.83526945193,2176.42822265625,968.375,31.208877325057983,1694116395.2050157,-3077.194091796875,0.6556657552719116,1048576.0,320.6503601074219,1161.0829768180847,6678.888945872844,-0.0007026150124147,8,sac,hopper
1226.3863525390625,988.671875,1226.3863525390625,1.0645217895507812,4713.341796875,-0.925517439842224,7865984,1259.307614326477,120241.78486192836,2214.1328125,988.671875,32.273399114608765,1694116457.9892404,-3015.429931640625,0.6670401096343994,1048576.0,277.3905029296875,1222.797889471054,6701.265256997841,8.030596291064285e-06,8,sac,hopper
